Symbol: CHA	Start Date: 20180417	End Date: 20190116	Number: 149	Valid number: 148
Symbol: CHE	Start Date: 20180417	End Date: 20190116	Number: 149	Valid number: 148
Symbol: CAMP	Start Date: 20180416	End Date: 20190116	Number: 149	Valid number: 148
Symbol: AAPL	Start Date: 20180416	End Date: 20190116	Number: 149	Valid number: 148
Symbol: SIGI	Start Date: 20180417	End Date: 20190116	Number: 149	Valid number: 148
Symbol: AGND	Start Date: 20180426	End Date: 20190116	Number: 149	Valid number: 2
Symbol: UMPQ	Start Date: 20180417	End Date: 20190116	Number: 149	Valid number: 148
Symbol: BLL	Start Date: 20180417	End Date: 20190116	Number: 149	Valid number: 148
Symbol: SPKEP	Start Date: 20180426	End Date: 20190116	Number: 149	Valid number: 50
Symbol: HI	Start Date: 20180417	End Date: 20190116	Number: 149	Valid number: 148
Symbol: ADI	Start Date: 20180416	End Date: 20190116	Number: 149	Valid number: 148
Symbol: ESE	Start Date: 20180417	End Date: 20190116	Number: 149	Valid number: 148
Symbol: ENZL	Start Date: 20180426	End Date: 20190116	Number: 149	Valid number: 103
Symbol: CLDT	Start Date: 20180417	End Date: 20190116	Number: 149	Valid number: 148
Symbol: TRP	Start Date: 20180417	End Date: 20190116	Number: 149	Valid number: 148
Symbol: PFD	Start Date: 20180426	End Date: 20190116	Number: 149	Valid number: 108
Symbol: PFO	Start Date: 20180418	End Date: 20190116	Number: 149	Valid number: 97
Symbol: EXLS	Start Date: 20180416	End Date: 20190116	Number: 149	Valid number: 148
Symbol: VTR	Start Date: 20180417	End Date: 20190116	Number: 149	Valid number: 148
Symbol: ARRS	Start Date: 20180416	End Date: 20190116	Number: 149	Valid number: 148
Symbol: IAE	Start Date: 20180417	End Date: 20190116	Number: 149	Valid number: 141
Symbol: NVO	Start Date: 20180417	End Date: 20190116	Number: 149	Valid number: 148
Symbol: SFBS	Start Date: 20180417	End Date: 20190116	Number: 149	Valid number: 148
Symbol: FFA	Start Date: 20180420	End Date: 20190116	Number: 149	Valid number: 148
Symbol: NUAN	Start Date: 20180417	End Date: 20190116	Number: 149	Valid number: 148
Symbol: BANF	Start Date: 20180418	End Date: 20190116	Number: 149	Valid number: 147
Symbol: BGR	Start Date: 20180417	End Date: 20190116	Number: 149	Valid number: 148
Symbol: ABCB	Start Date: 20180416	End Date: 20190116	Number: 149	Valid number: 148
Symbol: CDK	Start Date: 20180416	End Date: 20190116	Number: 149	Valid number: 148
Symbol: BPOP	Start Date: 20180417	End Date: 20190116	Number: 149	Valid number: 148
Symbol: SPG	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: APD	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: NML	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: FHB	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: KANG	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: VAR	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: MA	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: WLTW	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: ACBI	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: STZ	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: CARO	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: VGI	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: VGZ	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 146
Symbol: COT	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: LKQ	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: COO	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: SHO	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: UPS	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: SJI	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: BWFG	Start Date: 20180418	End Date: 20190116	Number: 150	Valid number: 52
Symbol: SLVO	Start Date: 20180426	End Date: 20190116	Number: 150	Valid number: 29
Symbol: CPK	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: TCBIL	Start Date: 20180426	End Date: 20190116	Number: 150	Valid number: 1
Symbol: NYCB	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: HMLP	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: GBCI	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: ITT	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: SLM	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: ECCX	Start Date: 20180501	End Date: 20190116	Number: 150	Valid number: 11
Symbol: USMC	Start Date: 20180426	End Date: 20190116	Number: 150	Valid number: 2
Symbol: TSS	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: QSR	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: DLTR	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: FTAI	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: MCS	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: GLU	Start Date: 20180426	End Date: 20190116	Number: 150	Valid number: 73
Symbol: MMM	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: RGS	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: COF	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: AIG	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: BQH	Start Date: 20180426	End Date: 20190116	Number: 150	Valid number: 2
Symbol: BDGE	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 148
Symbol: IBB	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: FMHI	Start Date: 20180426	End Date: 20190116	Number: 150	Valid number: 2
Symbol: TLP	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 135
Symbol: WBA	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: NJR	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: PINC	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: MIDD	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: CCL	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: DCOM	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: OCSLL	Start Date: 20180426	End Date: 20190116	Number: 150	Valid number: 2
Symbol: OSBC	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: CEY	Start Date: 20180427	End Date: 20190116	Number: 150	Valid number: 6
Symbol: HCI	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: LMRKP	Start Date: 20180423	End Date: 20190116	Number: 150	Valid number: 6
Symbol: ASRV	Start Date: 20180426	End Date: 20190116	Number: 150	Valid number: 62
Symbol: ATHN	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: ORCL	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: VTHR	Start Date: 20180426	End Date: 20190116	Number: 150	Valid number: 24
Symbol: PRPO	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: BATRK	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: KEYS	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: PRA	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: CNMD	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: BBT	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: CR	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: SUN	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: TEL	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: TGT	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: RIV	Start Date: 20180424	End Date: 20190116	Number: 150	Valid number: 147
Symbol: WWR	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: FPL	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: AMTD	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: IBUY	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: HCP	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: TRCO	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: NODK	Start Date: 20180426	End Date: 20190116	Number: 150	Valid number: 70
Symbol: RING	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: LOPE	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: HTLF	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: GGM	Start Date: 20180426	End Date: 20190116	Number: 150	Valid number: 140
Symbol: JEQ	Start Date: 20180426	End Date: 20190116	Number: 150	Valid number: 58
Symbol: CSV	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: OLD	Start Date: 20180426	End Date: 20190116	Number: 150	Valid number: 10
Symbol: CDW	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: RFEU	Start Date: 20180426	End Date: 20190116	Number: 150	Valid number: 42
Symbol: VLY	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: TTC	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: GARS	Start Date: 20180426	End Date: 20190116	Number: 150	Valid number: 141
Symbol: OLBK	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 146
Symbol: CHD	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: CDNS	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: WEN	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: YLCO	Start Date: 20180426	End Date: 20190116	Number: 150	Valid number: 0
Symbol: OHI	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: PBA	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: JPM	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: FULT	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: HRS	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: HRB	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: BPY	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: HTA	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: CNI	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: INDB	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: AHH	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: PLM	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: VIDI	Start Date: 20180426	End Date: 20190116	Number: 150	Valid number: 45
Symbol: JTD	Start Date: 20180418	End Date: 20190116	Number: 150	Valid number: 135
Symbol: PCQ	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 119
Symbol: RBA	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: OFS	Start Date: 20180425	End Date: 20190116	Number: 150	Valid number: 143
Symbol: IBKC	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: ARMK	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: TPVY	Start Date: 20180426	End Date: 20190116	Number: 150	Valid number: 1
Symbol: ESSA	Start Date: 20180426	End Date: 20190116	Number: 150	Valid number: 60
Symbol: CBZ	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: BANX	Start Date: 20180426	End Date: 20190116	Number: 150	Valid number: 70
Symbol: OTTR	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: IBTX	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: MASI	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: SAND	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: UHAL	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: QLC	Start Date: 20180426	End Date: 20190116	Number: 150	Valid number: 4
Symbol: SOXX	Start Date: 20180416	End Date: 20190116	Number: 150	Valid number: 149
Symbol: THG	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: EFX	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: MTR	Start Date: 20180420	End Date: 20190116	Number: 150	Valid number: 3
Symbol: VRSN	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: OFIX	Start Date: 20180417	End Date: 20190116	Number: 150	Valid number: 149
Symbol: GRA	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: LAND	Start Date: 20180416	End Date: 20190116	Number: 151	Valid number: 150
Symbol: FFBC	Start Date: 20180416	End Date: 20190116	Number: 151	Valid number: 150
Symbol: PSO	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: TDE	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 48
Symbol: SMFG	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: LOR	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 102
Symbol: JAZZ	Start Date: 20180416	End Date: 20190116	Number: 151	Valid number: 150
Symbol: AXTA	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: EDF	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: MD	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: MO	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: PUI	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 29
Symbol: FNV	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: FNB	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: RHP	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: COLB	Start Date: 20180416	End Date: 20190116	Number: 151	Valid number: 150
Symbol: FUND	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 113
Symbol: UTX	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: CATH	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 12
Symbol: URG	Start Date: 20180416	End Date: 20190116	Number: 151	Valid number: 150
Symbol: AXP	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: WSR	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: ACC	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: GDL	Start Date: 20180423	End Date: 20190116	Number: 151	Valid number: 96
Symbol: UNF	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: MCC	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: PK	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: PSCU	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 21
Symbol: PSCC	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 24
Symbol: ISCA	Start Date: 20180416	End Date: 20190116	Number: 151	Valid number: 150
Symbol: AGO	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: ERIE	Start Date: 20180416	End Date: 20190116	Number: 151	Valid number: 145
Symbol: LSI	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: CTV	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 144
Symbol: CTY	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 149
Symbol: SIFI	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 95
Symbol: MILN	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 31
Symbol: DAR	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: LSXMK	Start Date: 20180416	End Date: 20190116	Number: 151	Valid number: 150
Symbol: LSXMA	Start Date: 20180416	End Date: 20190116	Number: 151	Valid number: 150
Symbol: AEB	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 87
Symbol: KMB	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: ETX	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 88
Symbol: JRVR	Start Date: 20180416	End Date: 20190116	Number: 151	Valid number: 150
Symbol: CME	Start Date: 20180416	End Date: 20190116	Number: 151	Valid number: 150
Symbol: NDAQ	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: GLV	Start Date: 20180423	End Date: 20190117	Number: 151	Valid number: 105
Symbol: BSX	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: WSFS	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: BURL	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: DWLV	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 7
Symbol: FCF	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: CAE	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: SFL	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: LOW	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: NJV	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 5
Symbol: MWA	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: GCVRZ	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 57
Symbol: ARLP	Start Date: 20180416	End Date: 20190116	Number: 151	Valid number: 150
Symbol: ASH	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: ASM	Start Date: 20180417	End Date: 20190117	Number: 151	Valid number: 150
Symbol: FNK	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 8
Symbol: QCOM	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: LMRKO	Start Date: 20180424	End Date: 20190116	Number: 151	Valid number: 13
Symbol: WDFC	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: PPG	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: ROP	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: IDE	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: PMF	Start Date: 20180424	End Date: 20190116	Number: 151	Valid number: 143
Symbol: MAS	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: HMC	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: CI	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: TANNI	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 30
Symbol: APHB	Start Date: 20180416	End Date: 20190117	Number: 151	Valid number: 150
Symbol: ALLE	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: CORR	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: EAB	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 9
Symbol: EAE	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 13
Symbol: USB	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: LDOS	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: GECC	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 78
Symbol: DENN	Start Date: 20180416	End Date: 20190116	Number: 151	Valid number: 150
Symbol: EV	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: NGHCO	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 47
Symbol: NGHCP	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 3
Symbol: PZC	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 114
Symbol: CTAS	Start Date: 20180416	End Date: 20190116	Number: 151	Valid number: 150
Symbol: SKM	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: MFV	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 34
Symbol: TXT	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: STBA	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: GGZ	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 68
Symbol: DFS	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: FHN	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: SFNC	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: SLGN	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: CSL	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: MNGA	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: CSWCL	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 6
Symbol: HOMB	Start Date: 20180416	End Date: 20190116	Number: 151	Valid number: 150
Symbol: GAM	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 148
Symbol: JCE	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: NXP	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 123
Symbol: GS	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: MPLX	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: NICE	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: SRCE	Start Date: 20180416	End Date: 20190116	Number: 151	Valid number: 148
Symbol: K	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: TVE	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 33
Symbol: SCD	Start Date: 20180419	End Date: 20190116	Number: 151	Valid number: 148
Symbol: ADP	Start Date: 20180416	End Date: 20190116	Number: 151	Valid number: 150
Symbol: ADC	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: CLH	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: NRE	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: PSXP	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: IR	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: CTRE	Start Date: 20180416	End Date: 20190116	Number: 151	Valid number: 150
Symbol: TRX	Start Date: 20180416	End Date: 20190116	Number: 151	Valid number: 144
Symbol: LEGR	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 42
Symbol: PFI	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 5
Symbol: PLX	Start Date: 20180416	End Date: 20190116	Number: 151	Valid number: 150
Symbol: DWPP	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 3
Symbol: JTA	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 145
Symbol: USFD	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: TRST	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: TOWN	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: HHC	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: IFEU	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 2
Symbol: CBS	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: PULM	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: JACK	Start Date: 20180416	End Date: 20190116	Number: 151	Valid number: 150
Symbol: MTB	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: VRSK	Start Date: 20180417	End Date: 20190116	Number: 151	Valid number: 150
Symbol: UZC	Start Date: 20180426	End Date: 20190116	Number: 151	Valid number: 99
Symbol: IBKCP	Start Date: 20180426	End Date: 20190116	Number: 152	Valid number: 4
Symbol: FJP	Start Date: 20180426	End Date: 20190116	Number: 152	Valid number: 106
Symbol: RLJ	Start Date: 20180417	End Date: 20190116	Number: 152	Valid number: 151
Symbol: DPW	Start Date: 20180416	End Date: 20190117	Number: 152	Valid number: 151
Symbol: ADRD	Start Date: 20180426	End Date: 20190116	Number: 152	Valid number: 2
Symbol: AMSF	Start Date: 20180416	End Date: 20190116	Number: 152	Valid number: 151
Symbol: DMO	Start Date: 20180418	End Date: 20190116	Number: 152	Valid number: 151
Symbol: TDJ	Start Date: 20180426	End Date: 20190116	Number: 152	Valid number: 66
Symbol: QTEC	Start Date: 20180416	End Date: 20190116	Number: 152	Valid number: 151
Symbol: IBCP	Start Date: 20180416	End Date: 20190116	Number: 152	Valid number: 151
Symbol: SUSC	Start Date: 20180426	End Date: 20190116	Number: 152	Valid number: 12
Symbol: STE	Start Date: 20180417	End Date: 20190116	Number: 152	Valid number: 151
Symbol: KAR	Start Date: 20180417	End Date: 20190116	Number: 152	Valid number: 151
Symbol: FSV	Start Date: 20180416	End Date: 20190116	Number: 152	Valid number: 150
Symbol: CTDD	Start Date: 20180426	End Date: 20190116	Number: 152	Valid number: 145
Symbol: PRFT	Start Date: 20180417	End Date: 20190116	Number: 152	Valid number: 151
Symbol: WAT	Start Date: 20180417	End Date: 20190116	Number: 152	Valid number: 151
Symbol: JMPD	Start Date: 20180426	End Date: 20190116	Number: 152	Valid number: 5
Symbol: HBANN	Start Date: 20180426	End Date: 20190116	Number: 152	Valid number: 4
Symbol: CTBI	Start Date: 20180416	End Date: 20190116	Number: 152	Valid number: 149
Symbol: CTBB	Start Date: 20180426	End Date: 20190116	Number: 152	Valid number: 151
Symbol: AXS	Start Date: 20180417	End Date: 20190116	Number: 152	Valid number: 151
Symbol: NWSA	Start Date: 20180417	End Date: 20190116	Number: 152	Valid number: 151
Symbol: WSO	Start Date: 20180417	End Date: 20190116	Number: 152	Valid number: 151
Symbol: QQEW	Start Date: 20180416	End Date: 20190116	Number: 152	Valid number: 149
Symbol: VTWV	Start Date: 20180426	End Date: 20190116	Number: 152	Valid number: 23
Symbol: AAT	Start Date: 20180417	End Date: 20190116	Number: 152	Valid number: 151
Symbol: SLF	Start Date: 20180417	End Date: 20190116	Number: 152	Valid number: 151
Symbol: MCI	Start Date: 20180426	End Date: 20190116	Number: 152	Valid number: 77
Symbol: MCY	Start Date: 20180417	End Date: 20190116	Number: 152	Valid number: 151
Symbol: EXR	Start Date: 20180417	End Date: 20190116	Number: 152	Valid number: 151
Symbol: WASH	Start Date: 20180417	End Date: 20190116	Number: 152	Valid number: 150
Symbol: CIF	Start Date: 20180426	End Date: 20190116	Number: 152	Valid number: 140
Symbol: CUBE	Start Date: 20180417	End Date: 20190116	Number: 152	Valid number: 151
Symbol: EVP	Start Date: 20180426	End Date: 20190117	Number: 152	Valid number: 4
